last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Buck,Charles,1841-11-05,M,rep,LA,Democrat,,,,,,,,,,,B001012,,,,,401962,,,,1193,Charles F. Buck
Burrell,Orlando,1826-07-26,,rep,IL,Republican,,,,,,,,,,,B001136,,,,,402079,,,,1304,Orlando Burrell
Burton,Charles,1846-04-04,M,rep,MO,Republican,,,,,,,,,,,B001147,,,,,402090,,,,1315,Charles Germman Burton
Butler,Marion,1863-05-20,,sen,NC,Populist,,,,,,,,,,,B001183,,,,,402125,,,,1343,Marion Butler
Caffery,Donelson,1835-09-10,,sen,LA,Democrat,,,,,,,,,,,C000016,,,,,402178,,,,1391,Donelson Caffery
Chandler,William,1835-12-28,M,sen,NH,Republican,,,,,,,,,,,C000298,,,,,402440,,,,1641,William E. Chandler
Chilton,Horace,1853-12-29,,sen,TX,Democrat,,,,,,,,,,,C000357,,,,,402496,,,,1694,Horace Chilton
Clark,Charles,1827-08-21,M,rep,MO,Republican,,,,,,,,,,,C000423,,,,,402562,,,,1755,Charles Nelson Clark
Clarke,Richard,1843-02-09,M,rep,AL,Democrat,,,,,,,,,,,C000469,,,,,402607,,,,1799,Richard Henry Clarke
Cobb,James,1835-10-05,M,rep,AL,Democrat,,,,,,,,,,,C000549,,,,,402682,,,,1869,James E. Cobb
Cobb,Seth,1838-12-05,,rep,MO,Democrat,,,,,,,,,,,C000550,,,,,402683,,,,1870,Seth Wallace Cobb
Cockrell,Jeremiah,1832-05-07,M,rep,TX,Democrat,,,,,,,,,,,C000577,,,,,402706,,,,1893,Jeremiah V. Cockrell
Coffin,Charles,1841-07-18,M,rep,MD,Republican,,,,,,,,,,,C000588,,,,,402717,,,,1903,Charles Edward Coffin
Cogswell,William,1838-08-23,M,rep,MA,Republican,,,,,,,,,,,C000595,,,,,402724,,,,1910,William Cogswell
Cook,Samuel,1849-01-28,M,rep,WI,Republican,,,,,,,,,,,C000726,,,,,402848,,,,2024,Samuel A. Cook
Cooper,Charles,1856-01-16,M,rep,FL,Democrat,,,,,,,,,,,C000746,,,,,402867,,,,2041,Charles Merian Cooper
Cowen,John,1844-10-28,M,rep,MD,Democrat,,,,,,,,,,,C000822,,,,,402940,,,,2104,John Kissig Cowen
Crain,William,1848-11-25,M,rep,TX,Democrat,,,,,,,,,,,C000865,,,,,402980,,,,2141,William H. Crain
Crisp,Charles,1845-01-29,M,rep,GA,Democrat,,,,,,,,,,,C000908,,,,,403020,,,,2177,Charles Frederick Crisp
Crowley,Miles,1859-02-22,,rep,TX,Democrat,,,,,,,,,,,C000944,,,,,403056,,,,2211,Miles Crowley
Crowther,George,1849-01-26,M,rep,MO,Republican,,,,,,,,,,,C000949,,,,,403061,,,,2216,George Calhoun Crowther
Culberson,David,1830-09-29,M,rep,TX,Democrat,,,,,,,,,,,C000964,,,,,403075,,,,2230,
Curtis,Newton,1835-05-21,,rep,NY,Republican,,,,,,,,,,,C001012,,,,,403119,,,,2273,Newton Martin Curtis
Daniels,Charles,1825-03-24,M,rep,NY,Republican,,,,,,,,,,,D000040,,,,,403180,,,,2328,
De Witt,Francis,1849-03-11,,rep,OH,Republican,,,,,,,,,,,D000286,,,,,403328,,,,2547,Francis B. De Witt
Denny,Walter,1853-10-28,M,rep,MS,Democrat,,,,,,,,,,,D000251,,,,,403389,,,,2509,Walter M. Denny
Doolittle,William,1848-11-06,M,rep,WA,Republican,,,,,,,,,,,D000430,,,,,403541,,,,2669,William H. Doolittle
Downing,Finis,1846-08-24,,rep,IL,Democrat,,,,,,,,,,,D000473,,,,,403582,,,,2705,Finis E. Downing
Draper,William,1842-04-09,M,rep,MA,Republican,,,,,,,,,,,D000488,,,,,403596,,,,2719,William F. Draper
Ellett,Tazewell,1856-01-01,,rep,VA,Democrat,,,,,,,,,,,E000117,,,,,403808,,,,2906,Tazewell Ellett
Erdman,Constantine,1846-09-04,,rep,PA,Democrat,,,,,,,,,,,E000199,,,,,403886,,,,2978,Constantine Jacob Erdman
Gear,John,1825-04-07,M,sen,IA,Republican,,,,,,,,,,,G000110,,,,,404482,,,,3517,John H. Gear
Goodwyn,Albert,1842-12-17,M,rep,AL,Populist,,,,,,,,,,,G000305,,,,,404664,,,,3690,Albert Taylor Goodwyn
Griswold,Matthew,1833-06-06,M,rep,PA,Republican,,,,,,,,,,,G000487,,,,,404832,,,,3845,Matthew Griswold (congressman)
Hadley,William,1847-06-15,M,rep,IL,Republican,,,,,,,,,,,H000009,,,,,404894,,,,3899,William F. L. Hadley
Hainer,Eugene,1851-08-16,M,rep,NE,Republican,,,,,,,,,,,H000024,,,,,404909,,,,3912,Eugene Jerome Hainer
Hall,Uriel,1852-04-12,,rep,MO,Democrat,,,,,,,,,,,H000075,,,,,404958,,,,3957,Uriel Sebree Hall
Halterman,Frederick,1831-10-22,M,rep,PA,Republican,,,,,,,,,,,H000093,,,,,404975,,,,3975,Frederick Halterman
Hanly,James,1863-04-04,M,rep,IN,Republican,,,,,,,,,,,H000159,,,,,405041,,,,,
Hardy,Alexander,1847-12-16,M,rep,IN,Republican,,,,,,,,,,,H000194,,,,,405075,,,,4061,Alexander M. Hardy
Harris,Isham,1818-02-10,,sen,TN,Democrat,,,,,,,,,,,H000243,,,,,405121,,,,4104,Isham G. Harris
Harris,Stephen,1824-05-22,M,rep,OH,Republican,,,,,,,,,,,H000253,,,,,405131,,,,4114,Stephen Ross Harris
Harrison,George,1841-03-19,M,rep,AL,Democrat,,,,,,,,,,,H000270,,,,,405146,,,,4130,"George Paul Harrison, Jr."
Hart,Joseph,1859-04-18,M,rep,PA,Democrat,,,,,,,,,,,H000289,,,,,405162,,,,4146,
Hatch,Jethro,1837-06-18,,rep,IN,Republican,,,,,,,,,,,H000337,,,,,405207,,,,4187,Jethro A. Hatch
Heiner,Daniel,1854-12-30,M,rep,PA,Republican,,,,,,,,,,,H000453,,,,,405318,,,,4284,Daniel Brodhead Heiner
Hendrick,John,1849-10-10,M,rep,KY,Democrat,,,,,,,,,,,H000491,,,,,405354,,,,4317,John Kerr Hendrick
Hopkins,Nathan,1852-10-27,M,rep,KY,Republican,,,,,,,,,,,H000777,,,,,405627,,,,4570,Nathan T. Hopkins
Hubbard,Joel,1860-11-06,M,rep,MO,Republican,,,,,,,,,,,H000884,,,,,405730,,,,4668,Joel Douglas Hubbard
Hulick,George,1833-06-29,M,rep,OH,Republican,,,,,,,,,,,H000937,,,,,405782,,,,4714,George W. Hulick
Huling,James,1844-03-24,M,rep,WV,Republican,,,,,,,,,,,H000938,,,,,405783,,,,4715,
Hutcheson,Joseph,1842-05-18,M,rep,TX,Democrat,,,,,,,,,,,H001007,,,,,405847,,,,4777,
Hyde,Samuel,1842-04-22,M,rep,WA,Republican,,,,,,,,,,,H001024,,,,,405860,,,,4787,
Johnson,Grove,1841-03-27,,rep,CA,Republican,,,,,,,,,,,J000134,,,,,406033,,,,4956,Grove L. Johnson
Kem,Omer,1855-11-13,,rep,NE,Populist,,,,,,,,,,,K000083,,,,,406252,,,,5159,Omer Madison Kem
Kendall,Joseph,1863-05-12,M,rep,KY,Democrat,,,,,,,,,,,K000095,,,,,406263,,,,5169,Joseph M. Kendall
Kiefer,Andrew,1832-05-25,M,rep,MN,Republican,,,,,,,,,,,K000166,,,,,406330,,,,5231,Andrew Kiefer
Kirkpatrick,Snyder,1848-02-21,,rep,KS,Republican,,,,,,,,,,,K000238,,,,,406397,,,,5295,Snyder S. Kirkpatrick
Kyle,John,1851-07-17,M,rep,MS,Democrat,,,,,,,,,,,K000354,,,,,406506,,,,5387,
Lawson,Thomas,1835-05-02,M,rep,GA,Democrat,,,,,,,,,,,L000146,,,,,406651,,,,5523,Thomas G. Lawson
Layton,Fernando,1847-04-11,,rep,OH,Democrat,,,,,,,,,,,L000152,,,,,406657,,,,5528,Fernando C. Layton
Le Fever,Jacob,1830-04-20,M,rep,NY,Republican,,,,,,,,,,,L000158,,,,,406662,,,,5576,Jacob LeFever
Leighty,Jacob,1839-11-15,M,rep,IN,Republican,,,,,,,,,,,L000233,,,,,406736,,,,5598,Jacob D. Leighty
Leisenring,John,1853-06-03,M,rep,PA,Republican,,,,,,,,,,,L000235,,,,,406738,,,,5600,John Leisenring
Leonard,Fred,1856-02-16,M,rep,PA,Republican,,,,,,,,,,,L000245,,,,,406748,,,,5610,Fred Churchill Leonard
Lewis,John,1841-10-14,M,rep,KY,Republican,,,,,,,,,,,L000288,,,,,406785,,,,5644,John W. Lewis
Lindsay,William,1835-09-04,M,sen,KY,Democrat,,,,,,,,,,,L000327,,,,,406820,,,,5679,William Lindsay (Kentucky politician)
Linton,William,1856-02-04,M,rep,MI,Republican,,,,,,,,,,,L000341,,,,,406834,,,,5692,William S. Linton
Lockhart,James,1850-06-02,M,rep,NC,Democrat,,,,,,,,,,,L000391,,,,,406883,,,,5736,James A. Lockhart
Mantle,Lee,1851-12-13,,sen,MT,Silver Republican,,,,,,,,,,,M000116,,,,,407140,,,,5970,Lee Mantle
McBride,George,1854-03-13,M,sen,OR,Republican,,,,,,,,,,,M000300,,,,,407315,,,,6126,
McCall,John,1859-08-14,M,rep,TN,Republican,,,,,,,,,,,M000304,,,,,407318,,,,6129,John E. McCall
McClure,Addison,1839-10-10,,rep,OH,Republican,,,,,,,,,,,M000344,,,,,407353,,,,6161,Addison S. McClure
McCormick,Richard,1832-05-23,M,rep,NY,Republican,,,,,,,,,,,M000371,,,,,407376,,,,6183,Richard Cunningham McCormick
McDearmon,James,1844-06-13,M,rep,TN,Democrat,,,,,,,,,,,M000402,,,,,407403,,,,6211,James C. McDearmon
McGann,Lawrence,1852-02-02,M,rep,IL,Democrat,,,,,,,,,,,M000441,,,,,407440,,,,6245,Lawrence E. McGann
McKenney,William,1851-12-02,M,rep,VA,Democrat,,,,,,,,,,,M000502,,,,,407497,,,,6296,William Robertson McKenney
Meiklejohn,George,1857-08-26,M,rep,NE,Republican,,,,,,,,,,,M000634,,,,,407621,,,,6409,George de Rue Meiklejohn
Meredith,Elisha,1848-12-26,,rep,VA,Democrat,,,,,,,,,,,M000647,,,,,407633,,,,6420,Elisha E. Meredith
Miles,Joshua,1858-12-09,M,rep,MD,Democrat,,,,,,,,,,,M000706,,,,,407689,,,,6467,Joshua Weldon Miles
Miller,Orrin,1856-01-11,,rep,KS,Republican,,,,,,,,,,,M000749,,,,,407728,,,,6503,Orrin Larrabee Miller
Milnes,Alfred,1844-05-28,M,rep,MI,Republican,,,,,,,,,,,M000783,,,,,407761,,,,6536,Alfred Milnes
Miner,Henry,1842-03-23,M,rep,NY,Democrat,,,,,,,,,,,M000792,,,,,407770,,,,6545,Henry C. Miner
Morse,Elijah,1841-05-25,M,rep,MA,Republican,,,,,,,,,,,M001007,,,,,407974,,,,6732,Elijah A. Morse
Moses,Charles,1856-05-02,M,rep,GA,Democrat,,,,,,,,,,,M001027,,,,,407994,,,,6749,Charles L. Moses
Mozley,Norman,1865-12-11,,rep,MO,Republican,,,,,,,,,,,M001056,,,,,408022,,,,6775,Norman Adolphus Mozley
Murphy,Everett,1852-07-24,,rep,IL,Republican,,,,,,,,,,,M001091,,,,,408055,,,,6807,Everett J. Murphy
Murphy,Nathan,1849-10-14,M,rep,AZ,Republican,,,,,,,,,,,M001102,,,,,408066,,,,,Oakes Murphy
Murray,George,1853-09-22,M,rep,SC,Republican,,,,,,,,,,,M001106,,,,,408070,,,,6818,George W. Murray
Neill,Robert,1838-11-12,M,rep,AR,Democrat,,,,,,,,,,,N000025,,,,,408117,,,,6858,Robert Neill (American politician)
Noonan,George,1828-08-20,M,rep,TX,Republican,,,,,,,,,,,N000131,,,,,408215,,,,6953,George H. Noonan
Owens,William,1849-10-17,M,rep,KY,Democrat,,,,,,,,,,,O000161,,,,,408411,,,,7139,William Claiborne Owens
Patterson,Josiah,1837-04-14,M,rep,TN,Democrat,,,,,,,,,,,P000124,,,,,408532,,,,7249,Josiah Patterson
Pendleton,George,1845-04-23,M,rep,TX,Democrat,,,,,,,,,,,P000202,,,,,408605,,,,7318,George C. Pendleton
Pettigrew,Richard,1848-07-23,M,sen,SD,Silver Republican,,,,,,,,,,,P000271,,,,,408671,,,,7379,
Phillips,Thomas,1835-02-23,M,rep,PA,Republican,,,,,,,,,,,P000313,,,,,408712,,,,7418,
Pickler,John,1844-01-24,M,rep,SD,Republican,,,,,,,,,,,P000329,,,,,408726,,,,7431,
Poole,Theodore,1840-04-10,M,rep,NY,Republican,,,,,,,,,,,P000429,,,,,408820,,,,7523,Theodore L. Poole
Post,Philip,1833-03-19,M,rep,IL,Republican,,,,,,,,,,,P000457,,,,,408844,,,,7548,Philip S. Post
Price,Andrew,1854-04-02,M,rep,LA,Democrat,,,,,,,,,,,P000521,,,,,408906,,,,7609,Andrew Price
Raney,John,1849-09-28,M,rep,MO,Republican,,,,,,,,,,,R000052,,,,,409033,,,,7728,John Henry Raney
Remann,Frederick,1847-05-10,M,rep,IL,Republican,,,,,,,,,,,R000161,,,,,409138,,,,7821,Frederick Remann
Rinaker,John,1830-11-01,M,rep,IL,Republican,,,,,,,,,,,R000261,,,,,409236,,,,7909,John I. Rinaker
Robinson,John,1846-05-23,M,rep,PA,Republican,,,,,,,,,,,R000342,,,,,409313,,,,7981,John Buchanan Robinson
Rusk,Harry,1852-10-17,M,rep,MD,Democrat,,,,,,,,,,,R000516,,,,,409474,,,,8119,Harry Welles Rusk
Russell,Benjamin,1845-10-05,M,rep,GA,Democrat,,,,,,,,,,,R000520,,,,,409478,,,,8123,Benjamin E. Russell
Scranton,Joseph,1838-07-26,M,rep,PA,Republican,,,,,,,,,,,S000192,,,,,409697,,,,8317,Joseph A. Scranton
Settle,Thomas,1865-03-10,M,rep,NC,Republican,,,,,,,,,,,S000253,,,,,409755,,,,8371,
Sewell,William,1835-12-06,M,sen,NJ,Republican,,,,,,,,,,,S000262,,,,,409763,,,,8379,
Shaw,John,1859-01-16,M,rep,NC,Democrat,,,,,,,,,,,S000309,,,,,409807,,,,8420,John G. Shaw
Shoup,George,1836-06-15,M,sen,ID,Republican,,,,,,,,,,,S000382,,,,,409876,,,,8489,
Sorg,Paul,1840-09-23,M,rep,OH,Democrat,,,,,,,,,,,S000679,,,,,410151,,,,8742,Paul J. Sorg
Spencer,James,1844-09-13,M,rep,MS,Democrat,,,,,,,,,,,S000726,,,,,410195,,,,8786,James G. Spencer
Stahle,James,1829-01-11,M,rep,PA,Republican,,,,,,,,,,,S000780,,,,,410246,,,,8825,James Alonzo Stahle
Stephenson,Samuel,1831-12-23,M,rep,MI,Republican,,,,,,,,,,,S000865,,,,,410327,,,,8895,Samuel M. Stephenson
Strong,Luther,1838-06-23,M,rep,OH,Republican,,,,,,,,,,,S001014,,,,,410471,,,,9033,Luther M. Strong
Taft,Charles,1843-12-21,M,rep,OH,Republican,,,,,,,,,,,T000007,,,,,410597,,,,9150,Charles Phelps Taft
Tarsney,John,1845-11-07,M,rep,MO,Democrat,,,,,,,,,,,T000043,,,,,410631,,,,9181,John Charles Tarsney
Thomas,Henry,1843-12-17,M,rep,MI,Republican,,,,,,,,,,,T000168,,,,,410749,,,,9294,Henry F. Thomas
Thurston,John,1847-08-21,M,sen,NE,Republican,,,,,,,,,,,T000256,,,,,410831,,,,9371,John Mellen Thurston
Tracewell,Robert,1852-05-07,M,rep,IN,Republican,,,,,,,,,,,T000340,,,,,410911,,,,9444,Robert J. Tracewell
Tracey,John,1836-09-18,M,rep,MO,Republican,,,,,,,,,,,T000342,,,,,410913,,,,9446,John Plank Tracey
Treloar,William,1850-09-21,M,rep,MO,Republican,,,,,,,,,,,T000363,,,,,410933,,,,9464,
Turner,Henry,1839-03-20,M,rep,GA,Democrat,,,,,,,,,,,T000421,,,,,410990,,,,9516,Henry Gray Turner
Turner,Smith,1842-11-21,,rep,VA,Democrat,,,,,,,,,,,T000427,,,,,410995,,,,9521,Smith S. Turner
Tyler,David,1846-07-12,M,rep,VA,Democrat,,,,,,,,,,,T000448,,,,,411016,,,,9540,
Van Horn,Robert,1824-05-19,M,rep,MO,Republican,,,,,,,,,,,V000042,,,,,411087,,,,9618,Robert T. Van Horn
Walsh,James,1858-05-22,M,rep,NY,Democrat,,,,,,,,,,,W000098,,,,,411277,,,,9783,James J. Walsh (New York)
Walthall,Edward,1831-04-04,M,sen,MS,Democrat,,,,,,,,,,,W000111,,,,,411289,,,,9793,Edward C. Walthall
Washington,Joseph,1851-11-10,M,rep,TN,Democrat,,,,,,,,,,,W000181,,,,,411354,,,,9857,Joseph E. Washington
Watson,David,1849-06-18,M,rep,OH,Republican,,,,,,,,,,,W000200,,,,,411371,,,,9872,David K. Watson
Willis,Jonathan,1830-04-05,M,rep,DE,Republican,,,,,,,,,,,W000562,,,,,411718,,,,10204,
Wilson,George,1840-02-22,M,rep,OH,Republican,,,,,,,,,,,W000583,,,,,411738,,,,10223,George W. Wilson
Wilson,John,1850-08-07,M,sen,WA,Republican,,,,,,,,,,,W000602,,,,,411757,,,,10242,John L. Wilson
Wolcott,Edward,1848-03-26,M,sen,CO,Republican,,,,,,,,,,,W000667,,,,,411820,,,,10302,
Wood,Benson,1839-03-31,,rep,IL,Republican,,,,,,,,,,,W000691,,,,,411843,,,,10321,Benson Wood
Woodard,Frederick,1854-02-12,M,rep,NC,Democrat,,,,,,,,,,,W000707,,,,,411859,,,,10337,Frederick Augustus Woodard
Woodman,Charles,1844-03-11,M,rep,IL,Republican,,,,,,,,,,,W000715,,,,,411867,,,,10345,Charles W. Woodman
Woomer,Ephraim,1844-01-14,,rep,PA,Republican,,,,,,,,,,,W000739,,,,,411889,,,,10368,Ephraim Milton Woomer
Yoakum,Charles,1849-07-10,M,rep,TX,Democrat,,,,,,,,,,,Y000018,,,,,411952,,,,10425,Charles Henderson Yoakum
Brown,Arthur,1843-03-08,M,sen,UT,Republican,,,,,,,,,,,B000902,,,,,401859,,,,1097,Arthur Brown (Utah)
Cannon,Frank,1859-01-25,M,sen,UT,Silver Republican,,,,,,,,,,,C000118,,,,,402269,,,,1480,
McKinley,William,1843-01-29,M,rep,OH,Republican,,,,,,,,,,,M000522,,,,,407515,,,,6312,William McKinley
Arnold,William,1851-07-15,M,rep,PA,Republican,,,,,,,,,,,A000299,,,,,400941,,,,251,William Carlile Arnold
Baker,Jehu,1822-11-04,,rep,IL,Democrat,,,,,,,,,,,B000066,,,,,401070,,,,366,Jehu Baker
Barber,Isaac,1852-01-26,M,rep,MD,Republican,,,,,,,,,,,B000121,,,,,401122,,,,414,Isaac Ambrose Barber
Barlow,Charles,1858-03-17,M,rep,CA,Populist,,,,,,,,,,,B000149,,,,,401151,,,,441,Charles A. Barlow
Barrett,William,1858-12-29,M,rep,MA,Republican,,,,,,,,,,,B000180,,,,,401179,,,,466,William Emerson Barrett
Barrows,Samuel,1845-05-26,M,rep,MA,Republican,,,,,,,,,,,B000186,,,,,401185,,,,472,Samuel J. Barrows
Beach,Clifton,1845-09-16,,rep,OH,Republican,,,,,,,,,,,B000262,,,,,401256,,,,537,Clifton B. Beach
Belden,James,1825-09-30,M,rep,NY,Republican,,,,,,,,,,,B000325,,,,,401317,,,,592,James J. Belden
Belford,Joseph,1852-08-05,M,rep,NY,Republican,,,,,,,,,,,B000327,,,,,401319,,,,594,Joseph M. Belford
Belknap,Hugh,1860-09-01,M,rep,IL,Republican,,,,,,,,,,,B000329,,,,,401321,,,,596,Hugh R. Belknap
Benner,George,1859-04-13,M,rep,PA,Democrat,,,,,,,,,,,B000366,,,,,401358,,,,628,
Bennett,Charles,1863-12-11,M,rep,NY,Republican,,,,,,,,,,,B000372,,,,,401364,,,,634,Charles G. Bennett
Bodine,Robert,1837-12-17,M,rep,MO,Democrat,,,,,,,,,,,B000584,,,,,401554,,,,817,Robert N. Bodine
Booze,William,1862-01-09,M,rep,MD,Republican,,,,,,,,,,,B000633,,,,,401598,,,,857,William Samuel Booze
Botkin,Jeremiah,1849-04-24,M,rep,KS,Populist,,,,,,,,,,,B000654,,,,,401617,,,,873,Jeremiah D. Botkin
Brewster,Henry,1845-09-07,M,rep,NY,Republican,,,,,,,,,,,B000815,,,,,401772,,,,1020,Henry C. Brewster
Broderick,Case,1839-09-23,,rep,KS,Republican,,,,,,,,,,,B000856,,,,,401813,,,,1056,Case Broderick
Brucker,Ferdinand,1858-01-08,,rep,MI,Democrat,,,,,,,,,,,B000973,,,,,401925,,,,1158,Ferdinand Brucker
Callahan,James,1852-12-19,M,rep,OK,Free Silver,,,,,,,,,,,C000053,,,,,402212,,,,,James Yancy Callahan
Campbell,James,1853-05-04,M,rep,IL,Democrat,,,,,,,,,,,C000089,,,,,402245,,,,1454,James R. Campbell
Castle,Curtis,1848-10-04,,rep,CA,Populist,,,,,,,,,,,C000241,,,,,402386,,,,1590,Curtis H. Castle
Clardy,John,1828-08-30,M,rep,KY,Democrat,,,,,,,,,,,C000415,,,,,402554,,,,1747,John Daniel Clardy
Clark,Samuel,1842-10-11,M,rep,IA,Republican,,,,,,,,,,,C000452,,,,,402590,,,,1783,Samuel M. Clark
Codding,James,1849-07-08,M,rep,PA,Republican,,,,,,,,,,,C000580,,,,,402709,,,,1896,James Hodge Codding
Colson,David,1861-04-01,M,rep,KY,Republican,,,,,,,,,,,C000649,,,,,402777,,,,1955,David Grant Colson
Connolly,James,1843-03-08,M,rep,IL,Republican,,,,,,,,,,,C000697,,,,,402822,,,,1999,James A. Connolly
Cooke,Edward,1849-10-17,M,rep,IL,Republican,,,,,,,,,,,C000731,,,,,402853,,,,2029,Edward D. Cooke
Cranford,John,,M,rep,TX,Democrat,,,,,,,,,,,C000876,,,,,402989,,,,2148,John W. Cranford
Curtis,George,1844-04-01,M,rep,IA,Republican,,,,,,,,,,,C001010,,,,,403117,,,,2271,George M. Curtis
Davison,George,1855-03-23,M,rep,KY,Republican,,,,,,,,,,,D000144,,,,,403277,,,,2419,George M. Davison
Deboe,William,1849-06-30,M,sen,KY,Republican,,,,,,,,,,,D000182,,,,,403343,,,,2455,William Joseph Deboe
Dockery,Alexander,1845-02-11,M,rep,MO,Democrat,,,,,,,,,,,D000384,,,,,403500,,,,2631,
Dorr,Charles,1852-08-12,M,rep,WV,Republican,,,,,,,,,,,D000436,,,,,403546,,,,2673,
Earle,Joseph,1847-04-30,M,sen,SC,Democrat,,,,,,,,,,,E000009,,,,,403705,,,,2815,Joseph H. Earle
Evans,Walter,1842-09-18,M,rep,KY,Republican,,,,,,,,,,,E000260,,,,,403941,,,,3022,
Fenton,Lucien,1844-05-07,,rep,OH,Republican,,,,,,,,,,,F000076,,,,,404034,,,,3106,Lucien J. Fenton
Fischer,Israel,1858-08-17,,rep,NY,Republican,,,,,,,,,,,F000138,,,,,404093,,,,3159,Israel F. Fischer
Foote,Wallace,1864-04-07,,rep,NY,Republican,,,,,,,,,,,F000252,,,,,404206,,,,3261,"Wallace T. Foote, Jr."
Fowler,John,1866-09-08,M,rep,NC,Populist,,,,,,,,,,,F000323,,,,,404272,,,,3325,
Griffin,Michael,1842-09-09,M,rep,WI,Republican,,,,,,,,,,,G000464,,,,,404809,,,,3823,Michael Griffin (politician)
Gunn,James,1843-03-06,M,rep,ID,Populist,,,,,,,,,,,G000525,,,,,404871,,,,3878,James Gunn (congressman)
Hager,Alva,1850-10-29,,rep,IA,Republican,,,,,,,,,,,H000015,,,,,404900,,,,3903,Alva L. Hager
Handy,Levin,1861-12-24,,rep,DE,Democrat,,,,,,,,,,,H000156,,,,,405038,,,,4033,
Harris,William,1841-10-29,M,sen,KS,Populist,,,,,,,,,,,H000258,,,,,405135,,,,4119,
Hartman,Charles,1861-03-01,M,rep,MT,Silver Republican,,,,,,,,,,,H000300,,,,,405173,,,,4157,Charles S. Hartman
Heitfeld,Henry,1859-01-12,M,sen,ID,Democrat,,,,,,,,,,,H000458,,,,,405323,,,,4288,Henry Heitfeld
Henry,Charles,1849-07-01,M,rep,IN,Republican,,,,,,,,,,,H000503,,,,,405366,,,,4329,Charles L. Henry
Hicks,Josiah,1844-08-01,M,rep,PA,Republican,,,,,,,,,,,H000565,,,,,405427,,,,4386,Josiah Duane Hicks
Hilborn,Samuel,1834-12-09,M,rep,CA,Republican,,,,,,,,,,,H000583,,,,,405445,,,,4402,Samuel G. Hilborn
Hinrichsen,William,1850-05-27,M,rep,IL,Democrat,,,,,,,,,,,H000637,,,,,405492,,,,4448,William H. Hinrichsen
Holman,William,1822-09-06,M,rep,IN,Democrat,,,,,,,,,,,H000732,,,,,405583,,,,4529,
Howard,Milford,1862-12-18,,rep,AL,Populist,,,,,,,,,,,H000843,,,,,405690,,,,4630,
Howe,James,1839-01-27,M,rep,NY,Republican,,,,,,,,,,,H000852,,,,,405699,,,,4638,James R. Howe
Hunter,Andrew,1831-12-17,M,rep,IL,Democrat,,,,,,,,,,,H000980,,,,,405824,,,,4752,Andrew J. Hunter
Hurley,Denis,1843-03-14,,rep,NY,Republican,,,,,,,,,,,H001004,,,,,405844,,,,4774,Denis M. Hurley
Johnson,Henry,1850-10-28,M,rep,IN,Republican,,,,,,,,,,,J000138,,,,,406037,,,,4960,Henry U. Johnson
Jones,James,1839-09-29,M,sen,AR,Democrat,,,,,,,,,,,J000231,,,,,406124,,,,5042,James Kimbrough Jones
Jones,John,1829-01-27,M,sen,NV,Republican,,,,,,,,,,,J000237,,,,,406130,,,,5046,John P. Jones
Jones,William,1855-04-05,M,rep,WA,Silver Republican,,,,,,,,,,,J000260,,,,,406152,,,,5068,William Carey Jones
Kelley,John,1853-03-27,M,rep,SD,Populist,,,,,,,,,,,K000060,,,,,406230,,,,5138,John Edward Kelley
Kenney,Richard,1856-09-09,M,sen,DE,Democrat,,,,,,,,,,,K000121,,,,,406287,,,,5190,
Kirkpatrick,William,1844-04-21,M,rep,PA,Republican,,,,,,,,,,,K000241,,,,,406400,,,,5298,William Sebring Kirkpatrick
Knowles,Freeman,1846-10-10,,rep,SD,Populist,,,,,,,,,,,K000293,,,,,406449,,,,5344,
Kulp,Monroe,1858-10-23,,rep,PA,Republican,,,,,,,,,,,K000338,,,,,406491,,,,5374,Monroe Henry Kulp
Kyle,James,1854-02-24,M,sen,SD,Republican,,,,,,,,,,,K000353,,,,,406505,,,,5386,
Love,William,1850-03-29,M,rep,MS,Democrat,,,,,,,,,,,L000461,,,,,406950,,,,5796,William F. Love
Low,Philip,1836-05-06,M,rep,NY,Republican,,,,,,,,,,,L000471,,,,,406960,,,,5806,Philip B. Low
Maguire,James,1853-02-22,M,rep,CA,Democrat,,,,,,,,,,,M000059,,,,,407087,,,,5918,James G. Maguire
Mahany,Rowland,1864-09-28,,rep,NY,Republican,,,,,,,,,,,M000062,,,,,407090,,,,5921,Rowland B. Mahany
Marshall,George,1851-09-14,M,rep,OH,Democrat,,,,,,,,,,,M000153,,,,,407175,,,,5999,George A. Marshall
Martin,Charles,1848-08-28,M,rep,NC,Populist,,,,,,,,,,,M000172,,,,,407194,,,,6018,Charles H. Martin (North Carolina)
Maxwell,Samuel,1825-05-20,M,rep,NE,Populist,,,,,,,,,,,M000270,,,,,407288,,,,6098,Samuel Maxwell
McCormick,Nelson,1847-11-20,,rep,KS,Populist,,,,,,,,,,,M000370,,,,,407375,,,,6182,Nelson B. McCormick
McDonald,John,1837-05-24,M,rep,MD,Republican,,,,,,,,,,,M000411,,,,,407411,,,,6218,John McDonald (Maryland politician)
McEwan,Thomas,1854-02-26,M,rep,NJ,Republican,,,,,,,,,,,M000431,,,,,407431,,,,6237,"Thomas McEwan, Jr."
